Landing page,URL,Date,Sessions,Conversions
/blog/learning-at-the-bench/cancer8,https://www.thermofisher.com/blog/learning-at-the-bench/cancer8,9/24/23,74,0
/de/de/home/references/gibco-cell-culture-basics/cell-culture-protocols/cell-culture-useful-numbers.html,https://www.thermofisher.com/de/de/home/references/gibco-cell-culture-basics/cell-culture-protocols/cell-culture-useful-numbers.html,9/25/23,74,0
/kr/ko/home/life-science/bioproduction/mabs-development-manufacturing.html,https://www.thermofisher.com/kr/ko/home/life-science/bioproduction/mabs-development-manufacturing.html,9/25/23,74,0
/order/catalog/product/00-5523-00,https://www.thermofisher.com/order/catalog/product/00-5523-00,9/25/23,74,0
/order/catalog/product/10977015,https://www.thermofisher.com/order/catalog/product/10977015,9/25/23,74,0
/order/catalog/product/11965092,https://www.thermofisher.com/order/catalog/product/11965092,9/25/23,74,0
/uk/en/home/products-and-services/promotions/industrial/radiation-grants.html,https://www.thermofisher.com/uk/en/home/products-and-services/promotions/industrial/radiation-grants.html,9/25/23,74,0
/us/en/home/global/promotion-expired.html,https://www.thermofisher.com/us/en/home/global/promotion-expired.html,9/25/23,74,0
/ar/es/home.html,https://www.thermofisher.com/ar/es/home.html,9/26/23,74,0
/blog/learning-at-the-bench/protein-basic2,https://www.thermofisher.com/blog/learning-at-the-bench/protein-basic2,9/26/23,74,0
/hu/en/home.html,https://www.thermofisher.com/hu/en/home.html,9/26/23,74,0
/order/catalog/product/ND-ONE-W,https://www.thermofisher.com/order/catalog/product/ND-ONE-W,9/26/23,74,0
/blog/learning-at-the-bench/pcr-basic3,https://www.thermofisher.com/blog/learning-at-the-bench/pcr-basic3,9/27/23,74,0
/blog/learning-at-the-bench/rnai-non-coding-rna-research,https://www.thermofisher.com/blog/learning-at-the-bench/rnai-non-coding-rna-research,9/27/23,74,0
/order/catalog/product/10010023,https://www.thermofisher.com/order/catalog/product/10010023,9/27/23,74,0
/uk/en/error404.html,https://www.thermofisher.com/uk/en/error404.html,9/27/23,74,0
/uk/en/home/products-and-services/promotions/industrial/radiation-grants.html,https://www.thermofisher.com/uk/en/home/products-and-services/promotions/industrial/radiation-grants.html,9/27/23,74,0
/jp/ja/home/life-science/lab-equipment/microplate-instruments/plate-readers.html,https://www.thermofisher.com/jp/ja/home/life-science/lab-equipment/microplate-instruments/plate-readers.html,9/28/23,74,0
/jp/ja/home/life-science/bioproduction/contaminant-and-impurity-testing/mycoplasma-detection.html,https://www.thermofisher.com/jp/ja/home/life-science/bioproduction/contaminant-and-impurity-testing/mycoplasma-detection.html,9/30/23,74,0
/tw/zt/home/global/forms/mrna-raw-materials-guidebook.html,https://www.thermofisher.com/tw/zt/home/global/forms/mrna-raw-materials-guidebook.html,9/30/23,74,0
/blog/ask-a-scientist/what-is-xrf-x-ray-fluorescence-and-how-does-it-work,https://www.thermofisher.com/blog/ask-a-scientist/what-is-xrf-x-ray-fluorescence-and-how-does-it-work,10/1/23,74,0
/es/es/home.html,https://www.thermofisher.com/es/es/home.html,10/1/23,74,0
/uk/en/error404.html,https://www.thermofisher.com/uk/en/error404.html,10/1/23,74,0
/blog/ask-a-scientist/what-is-rnai,https://www.thermofisher.com/blog/ask-a-scientist/what-is-rnai,10/2/23,74,0
/jp/ja/home/brands/thermo-scientific/molecular-biology/molecular-biology-learning-center/molecular-biology-resource-library/thermo-scientific-web-tools/multiple-primer-analyzer.html,https://www.thermofisher.com/jp/ja/home/brands/thermo-scientific/molecular-biology/molecular-biology-learning-center/molecular-biology-resource-library/thermo-scientific-web-tools/multiple-primer-analyzer.html,10/2/23,74,0
/order/catalog/product/10010023,https://www.thermofisher.com/order/catalog/product/10010023,10/2/23,74,0
/order/panel-builder,https://www.thermofisher.com/order/panel-builder,10/3/23,74,0
/blog/behindthebench/how-does-sanger-sequencing-work,https://www.thermofisher.com/blog/behindthebench/how-does-sanger-sequencing-work,10/4/23,74,0
/pt/en/home.html,https://www.thermofisher.com/pt/en/home.html,10/4/23,74,0
/blog/learning-at-the-bench/principle-and-factors-of-ion-exchange-separation,https://www.thermofisher.com/blog/learning-at-the-bench/principle-and-factors-of-ion-exchange-separation,10/5/23,74,0
/order/catalog/product/12604013,https://www.thermofisher.com/order/catalog/product/12604013,10/5/23,74,0
/us/en/home/life-science/antibodies.html,https://www.thermofisher.com/us/en/home/life-science/antibodies.html,10/5/23,74,0
/page/WF26009/index.php,https://www.thermofisher.com/page/WF26009/index.php,10/6/23,74,0
/ar/es/home/life-science/pcr/digital-pcr/mutation-detection.html,https://www.thermofisher.com/ar/es/home/life-science/pcr/digital-pcr/mutation-detection.html,10/7/23,74,0
/blog/behindthebench/understanding-ct-values,https://www.thermofisher.com/blog/behindthebench/understanding-ct-values,10/7/23,74,0
/blog/behindthebench/modern-science-backs-up-ancient-knowledge-of-ayurveda,https://www.thermofisher.com/blog/behindthebench/modern-science-backs-up-ancient-knowledge-of-ayurveda,10/8/23,74,0
/order/catalog/product/11875093,https://www.thermofisher.com/order/catalog/product/11875093,9/28/23,74,1
/fr/fr/home/chemicals.html,https://www.thermofisher.com/fr/fr/home/chemicals.html,9/28/23,73,0
/store/subscriptions,https://www.thermofisher.com/store/subscriptions,10/9/23,73,0
/order/catalog/product/26619,https://www.thermofisher.com/order/catalog/product/26619,9/13/23,73,1
/us/en/reference-components/MSD-reference-components/instruments-reference-components/materials-science-form.html,https://www.thermofisher.com/us/en/reference-components/MSD-reference-components/instruments-reference-components/materials-science-form.html,10/3/23,73,1
/ar/es/home/life-science/dna-rna-purification-analysis/automated-purification-extraction/advantages-automated-extraction.html,https://www.thermofisher.com/ar/es/home/life-science/dna-rna-purification-analysis/automated-purification-extraction/advantages-automated-extraction.html,9/12/23,73,0
/hk/en/home/products-and-services/promotions/milestone-mobile-promo-hk.html,https://www.thermofisher.com/hk/en/home/products-and-services/promotions/milestone-mobile-promo-hk.html,9/12/23,73,0
/jp/ja/home/about-us/profile.html,https://www.thermofisher.com/jp/ja/home/about-us/profile.html,9/12/23,73,0
/tw/zt/home/brands/thermo-scientific/molecular-biology/molecular-biology-learning-center/molecular-biology-resource-library/spotlight-articles/basic-principles-rt-qpcr.html,https://www.thermofisher.com/tw/zt/home/brands/thermo-scientific/molecular-biology/molecular-biology-learning-center/molecular-biology-resource-library/spotlight-articles/basic-principles-rt-qpcr.html,9/13/23,73,0
/ar/es/home/global/forms/connect-science-subscribe.html,https://www.thermofisher.com/ar/es/home/global/forms/connect-science-subscribe.html,9/14/23,73,0
/jp/ja/home/life-science/bioproduction/single-use-bioprocessing/flexible-containment/universal-retention-devices.html,https://www.thermofisher.com/jp/ja/home/life-science/bioproduction/single-use-bioprocessing/flexible-containment/universal-retention-devices.html,9/14/23,73,0
/store/v2/accounts/registration,https://www.thermofisher.com/store/v2/accounts/registration,9/14/23,73,0
/au/en/home.html,https://www.thermofisher.com/au/en/home.html,9/15/23,73,0
/page/WF23303/index.php,https://www.thermofisher.com/page/WF23303/index.php,9/17/23,73,0
/ar/es/home/global/page-not-available.html,https://www.thermofisher.com/ar/es/home/global/page-not-available.html,9/18/23,73,0
/blog/learning-at-the-bench/gas_chromatography,https://www.thermofisher.com/blog/learning-at-the-bench/gas_chromatography,9/18/23,73,0
/order/catalog/product/10977015,https://www.thermofisher.com/order/catalog/product/10977015,9/18/23,73,0
/order/geneart-dashboard/index.html,https://www.thermofisher.com/order/geneart-dashboard/index.html,9/18/23,73,0
/jp/ja/home/chemicals.html,https://www.thermofisher.com/jp/ja/home/chemicals.html,9/19/23,73,0
/taqman/results,https://www.thermofisher.com/taqman/results,9/19/23,73,0
/hu/en/home.html,https://www.thermofisher.com/hu/en/home.html,9/20/23,73,0
/blog/learning-at-the-bench/ion-chromatography-basic,https://www.thermofisher.com/blog/learning-at-the-bench/ion-chromatography-basic,9/21/23,73,0
/order/catalog/product/EO0491,https://www.thermofisher.com/order/catalog/product/EO0491,9/21/23,73,0
/tw/zt/home/life-science/protein-biology/protein-biology-learning-center/protein-biology-resource-library/pierce-protein-methods/overview-western-blotting.html,https://www.thermofisher.com/tw/zt/home/life-science/protein-biology/protein-biology-learning-center/protein-biology-resource-library/pierce-protein-methods/overview-western-blotting.html,9/21/23,73,0
/it/en/home/global/forms/mrna-raw-materials-guidebook.html,https://www.thermofisher.com/it/en/home/global/forms/mrna-raw-materials-guidebook.html,9/22/23,73,0
/order/catalog/product/15596026,https://www.thermofisher.com/order/catalog/product/15596026,9/22/23,73,0
/order/catalog/product/L3000001,https://www.thermofisher.com/order/catalog/product/L3000001,9/22/23,73,0
/blog/ask-a-scientist/what-is-molecular-biology,https://www.thermofisher.com/blog/ask-a-scientist/what-is-molecular-biology,9/23/23,73,0
/tw/zt/home/life-science/bioproduction/gibco-bioprocessing.html,https://www.thermofisher.com/tw/zt/home/life-science/bioproduction/gibco-bioprocessing.html,9/23/23,73,0
/blog/learning-at-the-bench/gas_chromatography,https://www.thermofisher.com/blog/learning-at-the-bench/gas_chromatography,9/24/23,73,0
/blog/ask-a-scientist/what-is-molecular-biology,https://www.thermofisher.com/blog/ask-a-scientist/what-is-molecular-biology,9/25/23,73,0
/blog/learning-at-the-bench/protein-basic2,https://www.thermofisher.com/blog/learning-at-the-bench/protein-basic2,9/25/23,73,0
/nl/en/home/references/gibco-cell-culture-basics/cell-culture-protocols/cell-culture-useful-numbers.html,https://www.thermofisher.com/nl/en/home/references/gibco-cell-culture-basics/cell-culture-protocols/cell-culture-useful-numbers.html,9/25/23,73,0
/tw/zt/home/new-ideas/chromatography-and-mass-spectrometry-line-blog/hplc-for-dummies.html,https://www.thermofisher.com/tw/zt/home/new-ideas/chromatography-and-mass-spectrometry-line-blog/hplc-for-dummies.html,9/25/23,73,0
/us/en/home/products-and-services/services/services-support-life-sciences-instruments/services-support-biopharma-customers.html,https://www.thermofisher.com/us/en/home/products-and-services/services/services-support-life-sciences-instruments/services-support-biopharma-customers.html,9/25/23,73,0
/blog/learning-at-the-bench/cell-culture-contamination,https://www.thermofisher.com/blog/learning-at-the-bench/cell-culture-contamination,9/26/23,73,0
/hk/en/home/life-science/antibodies.html,https://www.thermofisher.com/hk/en/home/life-science/antibodies.html,9/26/23,73,0
/order/catalog/product/25200056,https://www.thermofisher.com/order/catalog/product/25200056,9/26/23,73,0
/order/catalog/product/S33102,https://www.thermofisher.com/order/catalog/product/S33102,9/26/23,73,0
/tw/zt/home/life-science/protein-biology/protein-biology-learning-center/protein-biology-resource-library/pierce-protein-methods/overview-western-blotting.html,https://www.thermofisher.com/tw/zt/home/life-science/protein-biology/protein-biology-learning-center/protein-biology-resource-library/pierce-protein-methods/overview-western-blotting.html,9/26/23,73,0
/ar/es/home/global/forms/kingfisher-magnetic-particle-processors-tools.html,https://www.thermofisher.com/ar/es/home/global/forms/kingfisher-magnetic-particle-processors-tools.html,9/27/23,73,0
/blog/mining/pyrite-the-real-story-behind-fools-gold,https://www.thermofisher.com/blog/mining/pyrite-the-real-story-behind-fools-gold,9/27/23,73,0
/il/en/home.html,https://www.thermofisher.com/il/en/home.html,9/27/23,73,0
/jp/ja/home/chemicals.html,https://www.thermofisher.com/jp/ja/home/chemicals.html,9/27/23,73,0
/page/WF26009/index.php,https://www.thermofisher.com/page/WF26009/index.php,9/27/23,73,0
/tw/zt/home/new-ideas/chromatography-and-mass-spectrometry-line-blog/hplc-for-dummies.html,https://www.thermofisher.com/tw/zt/home/new-ideas/chromatography-and-mass-spectrometry-line-blog/hplc-for-dummies.html,9/27/23,73,0
/us/en/home/life-science/pcr/real-time-pcr/real-time-pcr-assays.html,https://www.thermofisher.com/us/en/home/life-science/pcr/real-time-pcr/real-time-pcr-assays.html,9/27/23,73,0
/za/en/home.html,https://www.thermofisher.com/za/en/home.html,9/27/23,73,0
/ar/es/home.html,https://www.thermofisher.com/ar/es/home.html,9/28/23,73,0
/jp/ja/home/global/forms/industrial/jupiter-icp-ms-application.html,https://www.thermofisher.com/jp/ja/home/global/forms/industrial/jupiter-icp-ms-application.html,9/28/23,73,12
/order/catalog/product/35050061,https://www.thermofisher.com/order/catalog/product/35050061,9/28/23,73,0
/order/catalog/product/Q32851,https://www.thermofisher.com/order/catalog/product/Q32851,9/28/23,73,0
/page/WF22768/w7.php,https://www.thermofisher.com/page/WF22768/w7.php,9/28/23,73,0
/jp/ja/home/connect-to-science/celebrate.html,https://www.thermofisher.com/jp/ja/home/connect-to-science/celebrate.html,9/30/23,73,0
/blog/learning-at-the-bench/pipetting-guide2,https://www.thermofisher.com/blog/learning-at-the-bench/pipetting-guide2,10/2/23,73,0
/order/catalog/product/10977015,https://www.thermofisher.com/order/catalog/product/10977015,10/2/23,73,0
/jp/ja/home/about-us/profile.html,https://www.thermofisher.com/jp/ja/home/about-us/profile.html,10/3/23,73,0
/order/catalog/product/11965092,https://www.thermofisher.com/order/catalog/product/11965092,10/3/23,73,0
/order/catalog/product/25200056,https://www.thermofisher.com/order/catalog/product/25200056,10/3/23,73,0
/account-center/fidm/federated-login.html,https://www.thermofisher.com/account-center/fidm/federated-login.html,10/4/23,73,0
/blog/mining/the-cement-manufacturing-process,https://www.thermofisher.com/blog/mining/the-cement-manufacturing-process,10/4/23,73,0
/jp/ja/home/life-science/cell-analysis/cell-analysis-learning-center/immunology-at-work/b-cell-overview.html,https://www.thermofisher.com/jp/ja/home/life-science/cell-analysis/cell-analysis-learning-center/immunology-at-work/b-cell-overview.html,10/4/23,73,0
/jp/ja/home/life-science/cloning/cloning-learning-center/invitrogen-school-of-molecular-biology/na-electrophoresis-education/na-electrophoresis-troubleshooting.html,https://www.thermofisher.com/jp/ja/home/life-science/cloning/cloning-learning-center/invitrogen-school-of-molecular-biology/na-electrophoresis-education/na-electrophoresis-troubleshooting.html,10/4/23,73,0
/order/catalog/product/89900,https://www.thermofisher.com/order/catalog/product/89900,10/4/23,73,0
/page/WF22768/w7.php,https://www.thermofisher.com/page/WF22768/w7.php,10/4/23,73,0
/tw/zt/home/life-science/cloning/cloning-learning-center/invitrogen-school-of-molecular-biology/pcr-education/pcr-reagents-enzymes/pcr-cycling-considerations.html,https://www.thermofisher.com/tw/zt/home/life-science/cloning/cloning-learning-center/invitrogen-school-of-molecular-biology/pcr-education/pcr-reagents-enzymes/pcr-cycling-considerations.html,10/4/23,73,0
